name,star,review_info,detail_info_link,type,now_price,old_price
"Marshall Major III Bluetooth Wireless On-Ear Headphone, White - New",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg107_1?ie=UTF8&adId=A0736261903IB4L6T08O&url=%2FMarshall-Major-Bluetooth-Wireless-Headphone%2Fdp%2FB07CMC4Y5K%2Fref%3Dsr_1_1701_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709892%26sr%3D8-1701-spons%26psc%3D1&qualifier=1570709892&id=199011159064360&widgetName=sp_btf,,$113.00,
Betron MK23 Earphones Noise Isolating in Ear Headphones with Microphone Bass Driven Sound Tangle-Free Flat Cable for Apple iPhone iPod iPad Samsung,4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg107_2?ie=UTF8&adId=A02011661OSM9A2PMCLKF&url=%2FBetron-MK23-Headphones-Microphone-Tangle-Free%2Fdp%2FB07HLTDQ7B%2Fref%3Dsr_1_1702_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709892%26sr%3D8-1702-spons%26psc%3D1&qualifier=1570709892&id=199011159064360&widgetName=sp_btf,,$11.99,
"Bluetooth Headphones, Wireless Headset in-Ear V4.2 +EDR Stereo Noise Canceling Sweatproof Gym Sport Earphones Compatible with Samsung S8/S7/S6 Note 8/7 Android Smartphones",5.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg108_1?ie=UTF8&adId=A01780392GUODV1LLCMWP&url=%2FBluetooth-Headphones-Sweatproof-Compatible-Smartphones%2Fdp%2FB07MK6JC7T%2Fref%3Dsr_1_1713_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1713-spons%26psc%3D1&qualifier=1570709894&id=8427278101966996&widgetName=sp_atf_next,,$13.99,
"Noise Cancelling Headphones, Utaxo Bluetooth Headphones with Mic Wireless Headphones Over Ear [2019 Upgraded] Hi-Fi Sound/Deep Bass, Quick Charge 30H Playtime for Travel Work TV PC Cellphone",4.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg108_2?ie=UTF8&adId=A04798243TQ8JUAS8AL82&url=%2FCancelling-Headphones-Utaxo-Bluetooth-Cellphone%2Fdp%2FB07VL21V9M%2Fref%3Dsr_1_1714_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1714-spons%26psc%3D1&qualifier=1570709894&id=8427278101966996&widgetName=sp_atf_next,,$89.99,
Final E4000 High Resolution Sound Isolating In-Ear Headphones Earphones,4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg108_1?ie=UTF8&adId=A0017707ALTBM9XNRDNI&url=%2FRe-Cable-Compatible-Earphone-E4000%25E3%2580%2590Japan-Products%25E3%2580%2591%2Fdp%2FB07CNJB8DV%2Fref%3Dsr_1_1715_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1715-spons%26psc%3D1%26smid%3DA1O44Z2C3OZAM9&qualifier=1570709894&id=8427278101966996&widgetName=sp_mtf,,$149.00,
"Bluetooth Headphones, Letsfit Wireless Headphones, Bluetooth 5.0 HD Stereo Sound Wireless Earbuds w/Mic, Water Resistant Running Headphones for Sports, Gym, Workout, Magnetic Design",4.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg108_2?ie=UTF8&adId=A0060411R31MZTU295BR&url=%2FBluetooth-Headphones-Letsfit-Wireless-Resistant%2Fdp%2FB07SSXV5Q8%2Fref%3Dsr_1_1716_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1716-spons%26psc%3D1&qualifier=1570709894&id=8427278101966996&widgetName=sp_mtf,,$17.89,
"Jabra Move Style Edition, Navy – Wireless Bluetooth Headphones with Superior Sounds Quality, Long Battery Life, Ultra-Light and Comfortable Wireless Headphones, 3.5 mm Jack Connector Included",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg108_1?ie=UTF8&adId=A0243484BZFVL5L0RK5K&url=%2FJabra-Style-Wireless-Bluetooth-Headphones%2Fdp%2FB07ML7YYS2%2Fref%3Dsr_1_1717_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1717-spons%26psc%3D1&qualifier=1570709894&id=8427278101966996&widgetName=sp_btf,,$99.00,
"Jabra Elite 85h Wireless Noise-Canceling Headphones, Navy – Over Ear Bluetooth Headphones Compatible with iPhone and Android - Built-in Microphone, Long Battery Life - Rain and Water Resistant",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg108_2?ie=UTF8&adId=A07005171PPFW9EECUPIK&url=%2FJabra-Wireless-Noise-Canceling-Headphones-Built%2Fdp%2FB07RS8B5HV%2Fref%3Dsr_1_1718_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709894%26sr%3D8-1718-spons%26psc%3D1&qualifier=1570709894&id=8427278101966996&widgetName=sp_btf,,$299.99,
"Jabra Elite 85h Wireless Noise-Canceling Headphones, Gold Beige – Over Ear Bluetooth Headphones Compatible with iPhone and Android - Built-in Microphone, Long Battery Life - Rain and Water Resistant",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg109_1?ie=UTF8&adId=A06876853FE5U619E7JI9&url=%2FJabra-Wireless-Noise-Canceling-Headphones-Built%2Fdp%2FB07RR6N864%2Fref%3Dsr_1_1729_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1729-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_atf_next,,$293.95,
Earbuds KingYou Earbuds Wired in Ear Headphones Extra Bass Noise-Isolating Earphones with Microphone and Volume Control for iPhone iPad iPod Android Smartphones MP3 Player Tablet Laptop,3.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg109_2?ie=UTF8&adId=A0969605N6W8JSUCY2RD&url=%2FKingYou-Headphones-Noise-Isolating-Microphone-Smartphones%2Fdp%2FB075FLHFQW%2Fref%3Dsr_1_1730_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1730-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_atf_next,,$17.99,
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Limegreen",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg109_1?ie=UTF8&adId=A06639162V2WWDLG6WLQE&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01C22IJVA%2Fref%3Dsr_1_1731_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1731-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_mtf,,$29.99,
"Bluetooth Headphones Wireless,MKay Over Ear Headset V5.0 with Microphone, Foldable & Lightweight, Support Tf Card MP3 Mode and Fm Radio for Cellphones Laptop TV-Rose Gold",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg109_2?ie=UTF8&adId=A0950629146KC5WEAQWUW&url=%2FHeadphones-MKay-Microphone-Lightweight-Cellphones%2Fdp%2FB07M9FBX3Y%2Fref%3Dsr_1_1732_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1732-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_mtf,,$25.99,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Blackout",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg109_1?ie=UTF8&adId=A06642161MFE25VD2TP9C&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q43PWZ%2Fref%3Dsr_1_1733_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1733-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_btf,,$29.99,
Phaiser BHS-630 Bluetooth Headphones HiFi Stereo Wireless On Ear Deep Bass Headset w/Noise Canceling Microphone 15 Hour Playtime Comfortable Earpads for Travel Work TV,4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg109_2?ie=UTF8&adId=A0671672I930DIOCSM6E&url=%2FPhaiser-Bluetooth-Headphones-Microphone-Comfortable%2Fdp%2FB07G7FBMF2%2Fref%3Dsr_1_1734_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709898%26sr%3D8-1734-spons%26psc%3D1&qualifier=1570709898&id=2695769748488532&widgetName=sp_btf,,$19.99,
"Jabra Elite 85h Wireless Noise-Canceling Headphones, Titanium Black – Over Ear Bluetooth Headphones Compatible with iPhone & Android - Built-in Microphone, Long Battery Life - Rain & Water Resistant",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg110_1?ie=UTF8&adId=A0704900JF8HHWEPX811&url=%2FJabra-Wireless-Noise-Canceling-Headphones-Titanium%2Fdp%2FB07RQ366VK%2Fref%3Dsr_1_1745_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1745-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_atf_next,,$299.99,
Earbuds KingYou Earbuds Wired in Ear Headphones Extra Bass Noise-Isolating Earphones with Microphone and Volume Control for iPhone iPad iPod Android MP3 Player Tablet Laptop Rose Gold,3.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg110_2?ie=UTF8&adId=A09697613BCB8PORFI0CN&url=%2FKingYou-Headphones-Noise-Isolating-Earphones-Microphone%2Fdp%2FB076HH7KC8%2Fref%3Dsr_1_1746_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1746-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_atf_next,,$17.99,
RHA MA750i Earbuds: Hi-Res Stainless Steel Noise Isolating In-Ear Headphones with Apple Remote & Mic,3.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg110_1?ie=UTF8&adId=A05728492DXG32GYKVNZ5&url=%2FRHA-MA750i-Earbuds-Ear-Headphones%2Fdp%2FB00PMUXR6W%2Fref%3Dsr_1_1747_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1747-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_mtf,,$129.95,
RHA T20i in-Ear Monitors (Gen. 2): HiFi Noise Isolating Stainless Steel in-Ear Headphones with Remote & Mic,3.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg110_2?ie=UTF8&adId=A05727936JXALJHOPUEE&url=%2FRHA-T20i-Ear-Monitors-Gen%2Fdp%2FB074QJ74BW%2Fref%3Dsr_1_1748_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1748-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_mtf,,$142.80,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Oceanblue",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg110_1?ie=UTF8&adId=A06643166YNZXQD65S95&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q4KF2Z%2Fref%3Dsr_1_1749_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1749-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_btf,,$29.99,
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Icegrey",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg110_2?ie=UTF8&adId=A06637923V2V9THC8O302&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01MQY6HLN%2Fref%3Dsr_1_1750_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709902%26sr%3D8-1750-spons%26psc%3D1&qualifier=1570709902&id=1499935241427338&widgetName=sp_btf,,$29.99,
"Jabra Elite 85h Wireless Noise-Canceling Headphones, Copper Black – Over Ear Bluetooth Headphones Compatible with iPhone & Android - Built-in Microphone, Long Battery Life - Rain & Water Resistant",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg111_1?ie=UTF8&adId=A04435321OWOSQT7UISN0&url=%2FJabra-Wireless-Noise-Canceling-Headphones-Copper%2Fdp%2FB07RS8CFJZ%2Fref%3Dsr_1_1761_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1761-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_atf_next,,$299.99,
RHA MA750 In-Ear Headphones: Hi-Res Stainless Steel Noise Isolating Earphones with Ear Hooks,3.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg111_2?ie=UTF8&adId=A0572973313Y3ZJL3GGYR&url=%2FRHA-MA750-Ear-Headphones-Stainless%2Fdp%2FB00PMTPRAM%2Fref%3Dsr_1_1762_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1762-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_atf_next,,$119.95,
"Jabra Move Style Edition, Black – Wireless Bluetooth Headphones with Superior Sounds Quality, Long Battery Life, Ultra-Light and Comfortable Wireless Headphones, 3.5 mm Jack Connector Included",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg111_1?ie=UTF8&adId=A1004140JPTOHEV6MPXK&url=%2FJabra-Style-Wireless-Bluetooth-Headphones%2Fdp%2FB07MBGDZ1C%2Fref%3Dsr_1_1763_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1763-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_mtf,,$93.95,$99.99
"Bluetooth Headphones,Xunpuls Wireless Earphone 5.0 Magnetic Earbuds Snug Fit for Sports Gym with Built in Mic (IPX5 Waterproof aptX Stereo 12-16 Hours Playtime) (Black)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg111_2?ie=UTF8&adId=A0761672ILHQ05P3S1SC&url=%2FBluetooth-Headphones-Xunpuls-Wireless-Waterproof%2Fdp%2FB07TXBY5MQ%2Fref%3Dsr_1_1764_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1764-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_mtf,,$17.99,
"Phaiser FlexCore Gen-5 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Limegreen",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg111_1?ie=UTF8&adId=A06641281SDIYP2N17V7X&url=%2FPhaiser-Bluetooth-Headphones-Sweatproof-Earphones%2Fdp%2FB075Q3368H%2Fref%3Dsr_1_1765_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1765-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_btf,,$29.99,
"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Oceanblue",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg111_2?ie=UTF8&adId=A06638161M8ON0TQSP4FF&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB01C22IJV0%2Fref%3Dsr_1_1766_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709906%26sr%3D8-1766-spons%26psc%3D1&qualifier=1570709906&id=6587786121936454&widgetName=sp_btf,,$26.99,
RHA T20 IEMs (Gen. 2): DualCoil HiFi Noise Isolating Stainless Steel in-Ear Headphones with Tuning Filters,4.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg112_1?ie=UTF8&adId=A0572637GAQFTJV7W2ER&url=%2FRHA-T20-IEMs-Gen-Ear%2Fdp%2FB074QJSRPN%2Fref%3Dsr_1_1777_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1777-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_atf_next,,$132.76,
"Jabra Move Style Edition, Beige – Wireless Bluetooth Headphones with Superior Sounds Quality, Long Battery Life, Ultra-Light and Comfortable Wireless Headphones, 3.5 mm Jack Connector Included",3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg112_2?ie=UTF8&adId=A04116851MUMLU48EIUPX&url=%2FJabra-Style-Wireless-Bluetooth-Headphones%2Fdp%2FB07MF1Y6XX%2Fref%3Dsr_1_1778_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1778-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_atf_next,,$99.00,
"COWIN SE7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 50 Hours Playtime for Travel/Work, Black",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg112_1?ie=UTF8&adId=A1022788I2JWZH0U33BV&url=%2FSE7-Cancelling-Headphones-Bluetooth-Comfortable%2Fdp%2FB07GYNSQBQ%2Fref%3Dsr_1_1779_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1779-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_mtf,,$109.99,
"COWIN E7 Active Noise Cancelling Headphones Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg112_2?ie=UTF8&adId=A00782316N3RW9563RQE&url=%2FCancelling-Headphones-Bluetooth-Microphone-Comfortable%2Fdp%2FB019U00D7K%2Fref%3Dsr_1_1780_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1780-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_mtf,,$59.99,
"Phaiser BHS-530 Bluetooth Headphones for Running, Wireless Earbuds for Exercise or Gym Workout, Sweatproof Stereo Earphones, Durable Cordless Sport Headset Mic",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg112_1?ie=UTF8&adId=A06639722EKCNYESKO7UV&url=%2FPhaiser-BHS-530-Bluetooth-Headphones-Sweatproof%2Fdp%2FB072L44Y4M%2Fref%3Dsr_1_1781_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1781-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_btf,,$26.99,
"Bluetooth Headphones, Riwbox XBT-880 Wireless Bluetooth Headphones Over Ear with Microphone and Volume Control Wireless and Wired Foldable Headset for iPhone/iPad/PC/Cell Phones/TV (White&Gold)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg112_2?ie=UTF8&adId=A0639694DI8VGAFDDXJO&url=%2FBluetooth-Headphones-Riwbox-Wireless-Microphone%2Fdp%2FB07HCZV3ZG%2Fref%3Dsr_1_1782_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709910%26sr%3D8-1782-spons%26psc%3D1&qualifier=1570709910&id=5343173643753398&widgetName=sp_btf,,$29.98,
"COWIN E7 PRO [Upgraded] Active Noise Cancelling Headphones Bluetooth Headphones with Microphone/Deep Bass Wireless Headphones Over Ear 30 Hours Playtime for Travel/Work/Cellphone, Black",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg113_1?ie=UTF8&adId=A04037942AZOX6R8PTENL&url=%2FCancelling-Headphones-Bluetooth-Microphone-Cellphone%2Fdp%2FB077YG22Y9%2Fref%3Dsr_1_1793_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26smid%3DA10XDMRONAH0FW%26sr%3D8-1793-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_atf_next,,$67.99,$89.99
YOOKIE Wholesale Earphones with Microphone Noise Isolating In-ear Earbuds In Bulk Mixed Color 30Pcs Stereo Sound Headphones for Kids School (Pack of 30),4.7 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg113_2?ie=UTF8&adId=A06917812V4LQXHQASBZX&url=%2FYOOKIE-Headphones-Earphones-Cellphones-Resolution%2Fdp%2FB07H97SYPB%2Fref%3Dsr_1_1794_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26sr%3D8-1794-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_atf_next,,$56.81,
"[Upgraded 2020] Sport Bluetooth Headphones w/12+ Hours Battery - Professional Wireless Sport Earphones w/Mic - IPX7 Waterproof Deep Bass Music in-Ear Earbuds for Gym Running Workout for Men, Women",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg113_1?ie=UTF8&adId=A0243022258HXGFHDCPQZ&url=%2FNewest-Bluetooth-Headphones-Hours-Battery%2Fdp%2FB00CKJG7NS%2Fref%3Dsr_1_1795_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26sr%3D8-1795-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_mtf,,$34.95,
GIEEU Earbuds Ear Buds in Ear Headphones Wired Earphones with Microphone Mic Stereo and Volume Control Metal Wired Earphone for Mp3 Players Tablet Laptop 3.5mm,4.5 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg113_2?ie=UTF8&adId=A04330371INN5SVOZ8V71&url=%2FGIEEU-Headphones-Earphones-Microphone-Earphone%2Fdp%2FB07VG196H4%2Fref%3Dsr_1_1796_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26sr%3D8-1796-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_mtf,,$9.99,
"Ausdom Anc8 Active Noise Cancelling Bluetooth Headphones, Over Ear Wireless Headphones Wired Headsets with Microphone, 30H Playtime Comfortable for Travel Work TV PC Computer Cellphone Music – Black",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg113_1?ie=UTF8&adId=A0041923NBNAHLZY37S8&url=%2FCancelling-Bluetooth-Headphones-Microphone-Comfortable%2Fdp%2FB07WNPRZMY%2Fref%3Dsr_1_1797_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26sr%3D8-1797-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_btf,,$45.59,
"GIEEU V11 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone … (Gold+Silver+White+Black)",,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg113_2?ie=UTF8&adId=A04871722UOAK8BB9FHP2&url=%2FGIEEU-V11-Earphones-Headphones-Microphone%2Fdp%2FB07XKHKFGX%2Fref%3Dsr_1_1798_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709915%26sr%3D8-1798-spons%26psc%3D1&qualifier=1570709915&id=7065928913205049&widgetName=sp_btf,,$9.99,
YOOKIE Earbuds with Microphone for iPhone 7 8 X Samsung 3.5mm Plug Earphones Noise Cancelling Multi-Packed Wholesale Headphones Pack of 8 in Different Styles for Kids Students Friends,3.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg114_1?ie=UTF8&adId=A09003141CCLLCL07GMLX&url=%2FYOOKIE-Definition-Headphones-Multi-Pack-Smartphones%2Fdp%2FB07H96WK41%2Fref%3Dsr_1_1809_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709919%26sr%3D8-1809-spons%26psc%3D1&qualifier=1570709919&id=3554400203607559&widgetName=sp_atf_next,,$18.99,
"Marshall Major III Bluetooth Wireless On-Ear Headphones, Black - New",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg114_2?ie=UTF8&adId=A07363611EWTBYN82PPUY&url=%2FMarshall-Major-Bluetooth-Wireless-Headphones%2Fdp%2FB07CDZD8B7%2Fref%3Dsr_1_1810_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709919%26sr%3D8-1810-spons%26psc%3D1&qualifier=1570709919&id=3554400203607559&widgetName=sp_atf_next,,$114.05,
"Kids Headphones, gorsun Lightweight Stereo Foldable Wired Headphones for Kids Adults Adjustable Headband Headset for Cellphones Smartphones iPhone Laptop Computer Mp3/4 Earphones(Yellow)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg114_1?ie=UTF8&adId=A01138361Z692DBRTZTPO&url=%2FHeadphones-gorsun-Lightweight-Adjustable-Smartphones%2Fdp%2FB019Q03128%2Fref%3Dsr_1_1811_sspa%3Fkeywords%3Dheadphones%26qid%3D1570709919%26sr%3D8-1811-spons%26psc%3D1&qualifier=1570709919&id=3554400203607559&widgetName=sp_mtf,,$13.99,
